SaleUnits,TargetUnits,AchSale ,LMSU,LMSV
413,673.7625,61,567,56257.74
2180,3026.8368,72,2188,283761.72
242,181.2384,134,225,47765.25
67,64.8,103,92,24594.36
163,142.4947,114,139,17486.2
15,13.566,111,29,4902.16
225,36.1494,622,158,24845.5
209,69.984,299,142,57255.82
565,516.5513,109,650,64493
3002,3678.7709,82,3062,397110.78
42.7774,69.6696,61,85.2772,18103.49
17.4443,29.1375,60,9.7777,2613.87
46.9995,50.4812,93,70.4702,8865.15
40.333,20.7161,195,14.8887,2516.79
203.5398,60.8832,334,389.0779,61182.5
244.928,193.7925,126,211.2155,85164.2
526.1002,611.556,86,717.9421,71234.23
4034.5914,4873.3085,83,3952.7392,512630.73
70.7808,56.2716,126,72.2824,15344.83
47.4456,33.3,142,23.7784,6356.68
15.004,24.0933,62,46.4884,5848.24
15.336,19.8383,77,28.8904,4883.63
187.6816,45.6624,411,367.3768,57770
120.006,85.2687,141,90.276,36400.18
438.1384,465.6165,94,536.0132,53183.24
4860.8088,4621.2408,105,4589.0464,595153.41
332.7774,123.2616,270,27.2772,5790.67
129.4443,29.97,432,38.7777,10366.44
206.9995,36.7136,564,31.4702,3958.95
11.333,12.7281,89,6.8887,1164.47
164.5398,58.6001,281,351.0779,55207
223.928,121.2084,185,85.2155,34359.74
874.8502,562.9095,155,705.9421,70043.59
3705.0914,4621.2408,80,4500.7392,583700.85
77.7774,75.0288,104,123.7772,26276.66
48.4443,39.1275,124,64.7777,17317.02
11.9995,13.5381,89,27.2202,3424.3
11.333,10.5336,108,6.8887,1164.47
168.5398,32.471,519,355.0779,55836
127.928,105.705,121,99.2155,40004.68
532.5002,562.9095,95,788.3421,78219.31
5154.3914,4873.3085,106,4876.5392,632438.35
204.7774,64.3104,318,147.2772,31265.47
9.4443,11.655,81,5.7777,1544.55
14.9995,18.5863,81,39.4702,4965.35
14.333,13.4303,107,6.8887,1164.47
166.5398,34.7542,479,336.0779,52848.25
144.928,104.2956,139,96.2155,38795.05
865.1002,820.041,105,1226.9421,121737.21
5104.5914,6049.6243,84,6013.7392,779921.82
81,147.378,55,181,38424.49
20,23.31,86,29,7752.57
78,86.0475,91,147,18492.6
6,10.5336,57,17,2873.68
14,21.3091,66,35,5503.75
244,94.4298,258,207,83464.47
360,451.7175,80,494,49014.68
2914,2968.7971,98,2873,372599.37
89,105.2352,85,112,23776.48
84,18.135,463,43,11495.19
14,17.6267,79,19,2390.2
28,22.2642,126,40,6761.6
34,21.6896,157,6,943.5
162,88.452,183,102,41127.42
682,667.4063,102,887,88008.14
5031,4584.1224,110,4851,629126.19
198.7774,92.0808,216,196.7772,41773.83
52.4443,37.665,139,60.7777,16247.7
89.9995,29.1519,309,95.2202,11978.7
5.333,10.6373,50,8.8887,1502.55
304.5398,50.4189,604,479.0779,75335
215.928,172.1412,125,165.2155,66616.54
815.0502,667.4063,122,963.1421,95562.97
4999.4914,4542.4486,110,4743.6392,615202.55
68.7774,52.6176,131,72.7772,15449.87
18.4443,13.95,132,17.7777,4752.51
7.9995,29.1519,27,31.2202,3927.5
7.333,7.5451,97,4.8887,826.39
174.5398,39.9546,437,349.0779,54892.5
115.928,108.1836,107,105.2155,42423.94
734.8502,699.1875,105,931.9421,92467.31
4130.0914,3917.341,105,4026.2392,522162.94
40.7774,87.696,46,57.7772,12265.52
3.4443,23.715,15,8.7777,2346.54
52.9995,40.677,130,106.2202,13362.5
9.333,11.7506,79,22.8887,3869.11
171.5398,43.189,397,363.0779,57094
172.498,153.09,113,118.2155,47665.67
800.5602,730.9688,110,1042.7921,103465.84
4286.8514,3959.0148,108,4240.0792,549895.87
66.7774,100.8504,66,58.7772,12477.81
22.4443,46.035,49,40.7777,10901.1
24.9995,18.9826,132,36.2202,4556.5
4.333,9.6478,45,10.8887,1840.63
172.5398,35.0078,493,365.0779,57408.5
172.928,158.5332,109,141.2155,56939.5
452.8502,413.1563,110,612.9421,60816.13
3597.0914,3833.9933,94,3835.2392,497392.15
120,209.1928,57,260,55195.4
17,88.1847,19,20,5346.6
3,18.1674,17,9,1132.2
2,11.121,18,3,507.12
16.36,37.884,43,18.7,2940.58
197,141.4755,139,159,64110.39
2108.1,1780.835,118,2716.4,269521.2
10130,9230.76,110,9249,1199502.81
51,154.4042,33,146.5,31100.48
33,38.2134,86,2,534.66
84.5,49.0521,172,138.5,17423.3
7,13.9013,50,1.5,253.56
13.82,40.4096,34,17.15,2696.84
41,71.6809,57,80.5,32458.41
1308.45,1085.5775,121,1935.3,192020.48
6112.5,6057.6863,101,6233,808357.73
276,129.5003,213,276,58592.04
100,41.1529,243,66,17643.78
71,32.7014,217,95,11951
4,8.3408,48,4,676.16
20,36.6212,55,32,5032
78,89.6012,87,63,25402.23
986,731.85,135,938,93068.36
1852,2163.4594,86,2173,281816.37
304,254.0198,120,312,66234.48
74,58.7898,126,94,25129.02
89,69.0363,129,136,17108.8
27,59.7756,45,74,12508.96
38,106.0752,36,34,5346.5
115,84.8853,135,72,29031.12
1618,927.01,175,1829,181473.38
4653,4759.6106,98,4481,581140.89
171,249.039,69,162.5,34497.12
115,67.6083,170,116,31010.28
9.5,12.7172,75,19.5,2453.1
10,45.8743,22,21.5,3634.36
4.82,31.57,15,7.15,1124.34
54,83.9421,64,41.5,16733.22
1958.45,1573.4775,124,2347.3,232899.12
6800.5,6634.6088,103,6720,871516.76
467,458.3309,102,521,110603.08
202,206.9676,98,160,42772.79
9,44.6763,20,11,1383.8
22,35.4664,62,33,5578.32
233.5,93.2176,250,210,33022.5
73,113.6274,64,61,24595.78
785.5,743.0955,106,978,97037.16
4161.5,4189.5563,99,4086.5,529978.18
495,300.7796,165,360,76424.4
174,77.6129,224,96,25663.68
159,36.858,431,116,14592.8
0,9.1425,0,8,1352.32
177,23.9702,738,152,23902
126,76.9734,164,100,40321
1527,1281.5705,119,2045,202904.9
4886,4692.303,104,4538,588533.22
190,190.4938,100,206,43731.73
20,46.5677,43,10,2673.29
157,230.8278,68,296,37236.8
7,21.3587,33,12,2028.48
44.5,63.9206,70,82,12894.5
33,58.6464,56,50,20160.47
797.5,705.4023,113,938,93068.36
3440.5,3221.3033,107,3339.5,433099.75
486,186.1969,261,231,49038.99
17,36.7367,46,38,10158.54
15,33.8796,44,50,6290
17,5.517,308,15,2535.6
284,18.6435,1523,314,49376.5
27,58.6464,46,44,17741.24
1332,1076.95,124,1507,149524.54
3956,4543.341,87,3910,507087.9
707,296.4828,238,801,170044.29
186,149.5341,124,169,45178.77
31,26.0612,119,71,8931.8
15,7.3297,205,19,3211.76
175,66.584,263,196,30821
65,58.6464,111,67,27015.07
1789,1577.7318,113,2745,272358.9
1445,1973.7465,73,2074,268977.06
204.228,166.5216,123,400.9224,85111.82
19.1,68.2208,28,82.3,22001.26
12.4,42.0781,29,56.828,7148.96
27.5,17.5655,157,10.6,1791.82
57.7,52.3488,110,50,7862.5
176.9122,112.644,157,198.5152,80043.31
1164.3172,1048.3008,111,1088.7688,108027.69
8181.143,7284.7913,111,7621.8444,988595.49
223.232,174.8477,128,314.9306,66856.62
52.1,71.4694,73,90.3,24139.9
60.4,46.1099,131,53.832,6772.07
3,10.8902,28,6.6,1115.66
32.7,27.9194,117,13,2044.25
31.4168,88.506,35,31.5158,12707.48
1347.4028,1161.2913,116,1713.5102,170014.51
8665.944,7284.7913,118,3508.8476,455180.93
152.232,145.7064,104,104.9306,22275.72
50.1,42.2319,119,103.3,27615.19
2.4,32.133,7,30.832,3878.67
13.75,11.5739,119,6.6,1115.66
49.7,29.6643,168,24.5,3852.63
37.7818,48.276,78,28.8998,11652.69
1030.3048,1129.905,91,1380.7862,137001.58
7417.233,6437.7225,114,2953.7656,383192.35
320.332,154.0325,208,193.7306,41127.07
95,35.7347,266,57,15237.81
20,50.963,39,52.332,6583.37
47,26.1159,180,15,2535.6
6.4,29.6643,22,13.6,2138.6
114.9168,88.506,130,71.8158,28956.84
1302.1028,1023.1918,127,1372.4102,136170.57
6800.144,5421.24,124,7710.5476,1000099.4
182.332,191.4998,95,130.7306,27752.8
40,107.2041,37,27,7217.91
48,63.5718,76,70.332,8847.77
3,36.6732,8,30,5071.2
30,34.8992,86,35,5503.75
38.9168,64.368,60,44.8158,18070.17
1862.1028,1914.5613,97,2591.9102,257169.36
3640.644,7454.205,48,3669.0476,475957.27
183.332,154.7858,118,212.7306,45160.58
28,21.2365,132,28,7485.24
10,10.0125,100,20.332,2557.77
2,18.3994,11,4,676.16
14,35.9645,39,48,7548
15.9168,52.2596,30,10.8158,4361.03
1037.1028,941.647,110,1197.7102,118836.84
9066.644,7834.6991,110,7658.5476,993948.02
147.782,140.8297,105,137.8306,29260.06
44.05,69.812,63,37.15,9931.31
50.7,50.4524,100,35.082,4413.32
22,12.8464,171,22.8,3854.11
74.85,59.4021,126,81.5,12815.88
179.1668,152.4238,118,220.1658,88773.04
1600.2528,1487.1133,108,4418.8102,438434.38
9009.294,8276.0906,108,5423.9476,703550.25
130.132,144.6359,90,115.1306,24441.08
30.2,70.3002,43,34.6,9249.62
3.8,26.1364,15,5.332,670.77
7,28.6765,24,33.2,5612.13
80.4,54.1489,148,25,3931.25
108.9168,82.3088,132,34.2158,13796.14
2086.7028,1963.6785,106,2500.1102,248060.97
10277.844,9526.6999,107,9376.6476,1216175.91
105.782,93.2521,113,95.8306,20343.88
40.05,29.0477,138,36.15,9663.98
42.7,22.2355,192,38.082,4790.72
16,9.9456,161,16.8,2839.87
18.85,20.2048,93,2.5,393.13
48.1668,45.2916,106,28.1658,11356.72
667.2528,545.4663,122,691.8102,68641.44
6673.294,5443.8285,121,5935.9476,769951.53
68.232,100.8645,68,55.9306,11873.51
43.1,53.7016,80,49.3,13179.37
5.4,21.1952,25,22.832,2872.27
1,13.0122,8,9.6,1622.78
49.7,32.3277,154,23,3616.75
116.4168,103.2127,113,97.5158,39319.34
842.4028,803.845,105,899.4102,89239.51
3728.444,5701.3069,64,2347.3476,304546
587.332,258.7825,227,422.7306,89741.48
110,67.7286,162,69,18445.77
41,31.3407,131,53.332,6709.17
2,32.1019,6,18,3042.72
69,40.6622,170,61,9592.25
36.5318,56.9925,64,40.1998,16208.96
1694.5048,1480.6575,114,2040.0862,202417.33
8076.333,7105.6095,113,7198.9656,933752.34
243.14,222.7226,109,140.147,29751.81
93.2,81.2743,115,42.6,11388.26
27.8,22.7932,122,4.34,545.97
48,38.3656,125,45.2,7640.61
54.4,47.7338,114,60,9435
235.926,184.3875,128,213.217,85971.22
983.874,855.9075,115,961.393,95389.48
8563.246,6898.65,123,7375.654,956667.06
557.24,279.9942,199,344.947,73228.8
20.1,27.0914,74,33.3,8902.09
20.4,34.1898,60,30.84,3879.67
0.375,21.9232,2,3.6,608.54
40.8,51.7748,79,56.15,8829.59
101.801,116.22,88,106.517,42948.72
1544.824,1449.42,107,1843.443,182906.47
7936.746,6864.1568,115,6956.854,902352.89
232.34,182.4204,127,205.747,43678.03
85,47.41,179,98,26198.34
235,112.5414,209,321.34,40424.57
108,50.1102,216,93,15720.72
95,57.5837,165,104,16354
132.921,121.8075,109,114.809,46292.14
1497.5,1336.965,112,1756.881,174317.75
10376.603,7726.488,133,8278.988,1073820.45
214.332,116.6642,184,147.7306,31361.73
131,115.1386,114,118,31544.94
80,84.0499,95,97.332,12244.37
5.375,14.0935,38,18,3042.72
29.5,54.8055,54,44.75,7036.94
37.2918,79.3425,47,73.8158,29763.26
1204.3528,1124.55,107,1443.9602,143269.76
7183.444,5898.3458,121,5886.0476,763480
24,48.0816,50,11.5,2441.34
30,24.9777,120,50,13366.5
197,101.8333,193,145,18241
16,10.9915,146,5,845.2
74.5,50.9921,146,90,14152.5
142.5,51.638,276,60,24192.59
1487.5,1275.144,117,1739.5,172593.19
4469,4407.961,101,4401.5,570830.5
185,99.0481,187,51,10826.79
25,34.452,73,36,9623.88
45,12.9154,348,100,12580
33,18.0457,183,15.5,2620.12
53.5,24.8226,216,28,4403
434,142.6191,304,118.5,47780.38
1010,904.02,112,554,54967.88
4655,4407.961,106,4482.5,581335.42
185,120.204,154,143,30357.47
20,31.0068,65,89,23792.37
84,76.4992,110,178,22392.4
144,106.7979,135,156.5,26454.76
97.5,75.2374,130,104,16354
97,83.6043,116,89.5,36087.29
1398,1089.582,128,1209,119956.98
6335,5785.4488,109,5939.5,770293.75
211,86.0661,245,281,59653.49
70,35.3133,198,73,19515.09
14,33.5305,42,45,5661
16,19.1941,83,1,169.04
6,28.8635,21,21,3302.25
125,118.0296,106,151,60884.71
841,775.554,108,821,81459.62
3960,3602.6604,110,3673,476351.37
134,127.4162,105,59.5,12631.26
57,46.5102,123,16,4277.28
49,23.5955,208,39,4906.2
3,9.0229,33,10,1690.4
171.5,12.5075,1371,39,6132.75
132.5,95.8991,138,93,37498.52
734.5,713.7,103,909.5,90240.59
3116,2988.0889,104,2863.5,371367.28
67,193.0276,35,54.5,11569.81
0,25.9459,0,22.5,6014.92
141,117.5869,120,212,26669.6
41,27.216,151,57.5,9719.8
96.5,74.8748,129,104,16354.01
86.5,69.258,125,107.5,43345.08
790,709.8,111,891,88405.02
3944,3716.0136,106,3722.5,482771.04
43,102.6743,42,98,20804.42
4,18.5328,22,5,1336.65
66,46.8905,141,156,19624.8
7,13.3056,53,5,845.2
8,25.9182,31,15,2358.75
91,93.702,97,48,19354.08
1173,998.79,117,1084,107554.48
3239,2982.3391,109,3176,411895.44
307,114.9952,267,161.5,34284.84
56,48.1853,116,14.5,3876.28
122,75.9866,161,146,18366.8
32,19.9584,160,50.5,8536.52
48.5,43.197,112,81,12737.26
56.5,40.74,139,84.5,34071.25
1014,826.41,123,1273,126307.06
2864,2829.8873,101,2925.5,379408.11
236,215.7829,109,256,54346.24
91,65.934,138,84,22455.72
151,54.348,278,191.98,24151.08
73.66,45.4507,162,114,19270.56
57.99,51.2474,113,115.99,18239.43
174.33,127.3358,137,151,60884.71
501.89,474.5325,106,611.58,60680.98
3521.27,3870.4368,91,3996.97,518367.04
178,172.6263,103,200,42458
57,51.678,110,80,21386.4
28,30.5326,92,46.98,5910.08
5.66,15.4027,37,21,3549.84
12.99,30.2379,43,32.99,5187.68
156.33,132.5214,118,125,50401.25
500.89,589.3875,85,558.58,55422.32
3785.22,3698.7642,102,3533.97,458320.57
125,145.163,86,105,22290.45
68,78.408,87,88,23525.04
148,107.7801,137,228,28682.4
22,39.3906,56,27,4564.08
19,36.7175,52,53,8334.25
261,153.8401,170,148,59675.08
739,634.725,116,703,69751.66
2842,2715.5484,105,2848,369357.12
77,66.6965,115,96,20379.84
177,99.792,177,204,54535.32
91,56.4853,161,97.04,12207.63
23.68,18.9378,125,8,1352.32
13.02,32.3978,40,29.02,4563.4
104.34,85.8508,122,81,32660.01
580.22,598.455,97,616.84,61202.87
3240.51,3058.8936,106,3255.06,422148.73
193,184.3963,105,176,37363.04
66,60.588,109,8,2138.64
117,56.18,208,172,21637.6
12,7.0701,170,2,338.08
54,45.7496,118,76,11951
125,76.6319,163,92,37095.32
921,725.4,127,969,96144.18
2590,2262.957,114,2444,316962.36
493,247.9408,199,385,81731.65
104,61.2165,170,52,13901.16
39,27.8147,140,97,12202.6
7,27.216,26,37,6254.48
244,113.9406,214,219,34437.75
483,375.553,129,261,105237.81
1283,1312.701,98,1932,191693.04
2519,3067.8469,82,3370,437055.3
300.5,247.2029,122,307,65173.02
151.5,117.3091,129,196,52396.67
31,21.2811,146,79.5,10001.1
3,11.4307,26,4,676.16
1,25.5936,4,8.5,1336.63
224,133.2198,168,155.5,62699.15
599,1150.032,52,822.5,81608.45
4307.5,4053.4447,106,4092.5,530756.33
443.5,59.7714,742,324,68781.95
132.5,23.7315,558,92,24594.35
99,14.3741,689,17.5,2201.5
1,5.5339,18,2,338.08
3,15.2577,20,18.5,2909.13
126,29.8159,423,10.5,4233.7
769,416.13,185,264.5,26243.69
1210.5,2554.2254,47,1946.5,252441.59
725,183.0039,396,629,133530.41
142,67.419,211,92,24594.36
201,123.2062,163,305,38369
51,46.5394,110,76,12847.04
117,91.3001,128,172,27047
218,95.7914,228,135,54433.35
1404,904.137,155,1066,105768.52
3872,4206.143,92,4038,523688.22
131,171.864,76,115,24413.35
27,36.5508,74,15,4009.95
99.667,95.3313,105,122.667,15431.51
6,16.4388,36,16,2704.64
131.667,161.28,82,229.667,36115.14
501.0004,412.335,122,389.8337,157184.85
1731.7026,1558.9125,111,1759.0268,174530.65
7705.6778,7581.0392,102,6911.0108,896288.98
89,78.12,114,72,15284.88
42,28.8189,146,87,23257.71
14.667,18.1383,81,19.667,2474.11
11,25.3432,43,14,2366.56
19.667,42.84,46,42.667,6709.39
268.0004,181.4274,148,77.8337,31383.33
1847.7026,1332.6188,139,1686.0268,167287.59
9842.6778,8346.3176,118,8636.0108,1120004.23
55,50.778,108,30,6368.7
20,17.0102,118,17,4544.61
57,53.1493,107,90,11322
14,7.5345,186,17,2873.68
23,20.16,114,29,4560.25
51,82.467,62,25,10080.25
1643,1206.9,136,1842,182763.24
5390,5620.0133,96,5464,708626.16
105,89.838,117,110,23351.9
20,58.2001,34,19,5079.27
50,255.2011,20,100,12580
0,19.1786,0,0,0
30,27.72,108,35,5503.75
150,148.4406,101,99,39917.79
1338,930.3188,144,1188,117873.36
2496,2367.5801,105,2560,332006.4
306,211.9005,144,204,43307.16
78,69.012,113,113,30208.29
20.667,60.522,34,119.667,15054.11
119,74.984,159,101,17073.04
93.667,147.84,63,112.667,17716.89
177.0004,216.5625,82,181.8337,73317.17
2461.7026,2242.8225,110,3068.0268,304409.63
11801.6778,12086.6157,98,11446.0108,1484433.13
59,75.1905,78,25,5307.25
41,39.1068,105,27,7217.91
301,121.044,249,424,53339.2
10,22.4952,44,21,3549.84
44,59.136,74,79,12422.75
282,155.925,181,135,54433.35
2510,2325.89,108,2925,290218.5
6632,6060.0483,109,6176,800965.44
191,157.2165,121,184,39061.36
38,36.8064,103,35,9356.55
69.165,48.4176,143,96.165,12097.56
28.1,26.2444,107,29.8,5037.4
100.165,41.7648,240,72.165,11347.95
169.598,155.925,109,98.0315,39527.28
1502.287,1295.853,116,1483.266,147169.65
5520.111,5156.0632,107,5295.146,686727.49
165,136.71,121,148,31418.92
37,36.8064,101,17,4544.61
46.667,42.3654,110,48.667,6122.31
18,28.119,64,32,5409.28
270.667,91.2912,296,231.667,36429.64
340.0004,251.2125,135,239.8337,96703.35
1349.7026,1354.0003,100,1573.0268,156075.73
5436.6778,5457.3916,100,5260.0108,682170.79
122,102.5325,119,121,25687.09
60,48.3084,124,51,13633.83
22.167,30.261,73,74.167,9330.21
80.9,35.6174,227,87.2,14740.28
53.167,29.568,180,58.167,9146.77
138.4004,86.625,160,91.6337,36947.62
1319.9026,1088.1843,121,1306.6268,129643.51
4965.1778,4720.8111,105,4631.8108,600699.52
130,88.8615,146,0,0
0,42.4935,0,0,0
0,10.087,0,0,0
0,7.21,0,0,0
0,14.7,0,0,0
50,181.6815,28,0,0
1220,645.915,189,910,90290.2
3000,2545.785,118,1810,234738.9
60,165.0285,36,100,21229
80,78.9165,101,0,0
0,40.348,0,0,0
0,28.84,0,146,24679.84
0,44.1,0,128,20128
0,148.6485,0,80,32256.8
100,303.96,33,300,29766
0,848.595,0,960,124502.4
247,249.984,99,228,48402.12
73,55.8486,131,41,10960.53
81,35.5338,228,82,10315.6
44,17.6717,249,12,2028.48
153,73.416,208,106,16668.5
104,77.9625,133,41,16531.61
1906,1692.4538,113,2125,210842.5
6125,6116.6728,100,6437,834814.53
269,218.736,123,251,53284.79
108,54.3789,199,57,15237.81
90,68.2248,132,111,13963.8
3,27.398,11,14,2366.56
6,38.304,16,38,5975.5
88,95.2875,92,37,14918.77
1516,1262.8309,120,2206,218879.32
5375,5266.2263,102,5275,684114.75
17,156.24,11,63,13374.27
19,36.7425,52,58,15505.14
13,38.3765,34,32,4025.6
40,23.4253,171,31,5240.24
57,47.88,119,45,7076.25
38,115.5,33,27,10886.67
1156,1384.3404,84,1060,105173.2
4183,4971.841,84,3503,454304.07
1213,437.2956,277,766,162614.14
426,237.762,179,324,86614.92
506,147.3074,343,418,52584.4
92,47.3018,194,86,14537.44
309,79.9171,387,289,45445.25
565,357.399,158,208,83867.68
2178,1514.7,144,2485,246561.7
5467,4915.7904,111,5042,653896.98
167,117.4824,142,35,7430.15
141.5,132.867,106,125,33416.25
131,88.7155,148,137,17234.6
35,45.8464,76,21,3549.84
26,47.7782,54,55.75,8766.69
259,158.193,164,95,38304.95
1798.25,1189.0395,151,1979.25,196381.2
6655,5683.8827,117,5758,746755.03
305,326.34,93,242,51374.18
141.5,150.3495,94,119,31812.27
103,64.2442,160,119,14970.2
61,38.2053,160,126,21299.04
135,115.9264,116,162.75,25592.44
428,298.809,143,173,69755.33
1937.25,1325.3625,146,1975.25,195984.32
6179,5161.5799,120,5479,710571.52
455,208.8576,218,258,54770.82
143,90.909,157,42,11227.86
200,62.7038,319,250,31450
120,26.9256,446,80,13523.2
320,93.9318,341,334,52521.5
247,99.603,248,92,37095.32
1325,908.82,146,1864,184946.08
3598,3533.2244,102,4175,541455.75
153,110.9556,138,191,40547.39
88.5,41.958,211,24,6415.92
158,73.7201,214,293,36859.4
191,163.737,117,198,33469.92
134,97.67,137,139.75,21975.69
190,169.911,112,204,82254.84
2137.25,1287.495,166,2537.25,251745.96
7250,6083.2906,119,7460,967487.41
115,104.4288,110,29,6156.41
114.5,45.4545,252,12,3207.96
134,29.4109,456,14,1761.2
72,41.8439,172,80,13523.2
118,37.8364,312,43.75,6879.69
137,87.885,156,101,40724.21
1666.25,1348.083,124,1589.25,157685.4
3938,5345.9221,74,3180,412414.21
102.5,91.728,112,93,19742.97
100,25.308,395,25,6683.25
78,39.0119,200,47,5912.6
21.5,20.1705,107,5,845.2
62.5,17.0912,366,26,4088.5
155.5,82.026,190,120,48385.2
844.5,817.245,103,1002,99418.44
2574.5,4453.4532,58,3042,394516.99
29,162.288,18,6,1273.74
19,98.0685,19,3,801.99
15,20.354,74,6,754.8
36,40.341,89,10,1690.4
29,113.2292,26,22,3459.5
81,105.462,77,19,7660.99
3634,1823.085,199,3129,310459.38
10507,8556.9922,123,8792,1140234.48
174.5,141.12,124,139.5,29614.46
112,72.7605,154,30,8019.9
14,30.5311,46,14.5,1824.1
97,26.894,361,71.5,12086.36
21,34.1824,61,52.5,8255.63
114.5,58.59,195,12.5,5040.12
2312.5,1194.435,194,2612,259162.64
7919.5,6998.2836,113,7584.5,983633.81
89.5,84.672,106,84,17832.36
66,60.1065,110,121,32346.93
59,35.6196,166,81,10189.8
13.5,13.447,100,31,5240.24
35.5,17.0912,208,29,4560.25
327.5,134.757,243,379,152816.59
1072.5,942.975,114,1130,112118.6
3335.5,4771.557,70,2282,295952.59
330,134.064,246,416,88312.64
55,31.635,174,229,61218.57
30,20.354,147,21,2641.8
10,14.7917,68,25,4226
22,14.9548,147,7,1100.75
121,29.295,413,78,31450.38
655,377.19,174,391,38795.02
1361,2258.537,60,1421,184289.49
103.5,91.728,113,89.5,18999.96
14,28.4715,49,10,2673.3
43,23.7464,181,82.5,10378.5
16,18.8258,85,28.5,4817.64
20,17.0912,117,25.5,4009.88
143.5,175.77,82,160.5,64715.2
1366.5,1131.57,121,1923,190800.06
3997.5,4771.557,84,4242.5,550209.83
812,599.2308,136,775,164524.75
337,198.0518,170,266,71109.78
325,191.7813,169,302,37991.6
87,24.5843,354,74,12508.96
221,188.1868,117,153,24059.25
503,299.367,168,149,60078.29
4592,2090.88,220,4835,479728.7
7231,6598.5793,110,6772,878260.68
373,197.2152,189,219,46491.51
130,96.1038,135,95,25396.35
112.5,68.6989,164,96,12076.8
35,34.2424,102,50,8452
44,42.7177,103,49.5,7783.88
177,121.8114,145,42.5,17136.41
3941,2352.24,168,3209.5,318446.59
8959,8157.5843,110,7881,1022086.92
438,389.8793,112,200.5,42564.15
262.5,191.5583,137,37.5,10024.88
645.5,259.2322,249,556.5,70007.7
185,115.6047,160,105.5,17833.72
463.5,286.1824,162,379.5,59676.45
56.5,204.3954,28,86,34676.08
2165.5,1448.37,150,2055,203897.1
5324,4749.5268,112,4795,621863.56
292,109.2269,267,137,29083.73
151,48.0519,314,84,22455.72
96.5,36.9115,261,73,9183.4
39,57.0707,68,73,12339.92
111,60.8871,182,103.5,16275.38
